CustomerID,TransactionID,Date,Description,Merchant,Amount,Balance,SubscriptionFlag,Transaction_Type,Frequency,Next_Expected_Date
C350,T69174,2025-05-19,payment to flipkart,flipkart,-1598,93676,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C253,T49931,2025-05-20,payment to flipkart,flipkart,-1066,165415,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C72,T14317,2025-05-21,payment to flipkart,flipkart,-1413,18729,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C347,T68571,2025-05-22,payment to flipkart,flipkart,-593,77430,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C80,T15830,2025-05-23,payment to flipkart,flipkart,-1343,3939,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C394,T77901,2025-05-24,payment to flipkart,flipkart,-1641,123938,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C222,T43836,2025-05-25,payment to flipkart,flipkart,-1986,811,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C496,T97893,2025-05-26,payment to flipkart,flipkart,-851,97325,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C373,T73792,2025-05-27,payment to flipkart,flipkart,-442,150758,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C423,T83631,2025-05-28,payment to flipkart,flipkart,-117,31733,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C160,T31749,2025-05-29,payment to flipkart,flipkart,-1961,17,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C171,T33886,2025-05-30,payment to flipkart,flipkart,-1355,104,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C114,T22604,2025-05-31,payment to flipkart,flipkart,-416,116849,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C235,T46408,2025-06-01,payment to flipkart,flipkart,-1993,72987,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C403,T79666,2025-06-02,payment to flipkart,flipkart,-353,19323,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C31,T6153,2025-06-03,payment to flipkart,flipkart,-1160,126933,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C113,T22412,2025-06-04,payment to flipkart,flipkart,-546,47611,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C309,T60969,2025-06-05,payment to flipkart,flipkart,-1647,154175,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C131,T25960,2025-06-06,payment to flipkart,flipkart,-150,201338,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C466,T92196,2025-06-07,payment to flipkart,flipkart,-333,99,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C496,T97902,2025-06-08,payment to flipkart,flipkart,-1043,156512,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C286,T56481,2025-06-09,payment to flipkart,flipkart,-1442,62221,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C268,T52961,2025-06-10,payment to flipkart,flipkart,-1977,79538,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C438,T86614,2025-06-11,payment to flipkart,flipkart,-1234,88884,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C466,T92200,2025-06-12,payment to flipkart,flipkart,-641,99,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C24,T4755,2025-06-13,payment to flipkart,flipkart,-1219,23956,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C312,T61561,2025-06-14,payment to flipkart,flipkart,-163,124396,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C362,T71635,2025-06-15,payment to flipkart,flipkart,-1262,55810,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C13,T2604,2025-06-16,payment to flipkart,flipkart,-255,64882,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C108,T21408,2025-06-17,payment to flipkart,flipkart,-1023,36,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C225,T44468,2025-06-18,payment to flipkart,flipkart,-223,70674,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C335,T66186,2025-06-19,payment to flipkart,flipkart,-537,4395,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C159,T31571,2025-06-20,payment to flipkart,flipkart,-1874,120622,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C241,T47646,2025-06-21,payment to flipkart,flipkart,-978,51887,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C26,T5161,2025-06-22,payment to flipkart,flipkart,-391,25063,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C439,T86844,2025-06-23,payment to flipkart,flipkart,-1218,57728,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C255,T50364,2025-06-24,payment to flipkart,flipkart,-1980,61435,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C371,T73439,2025-06-25,payment to flipkart,flipkart,-941,153168,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C387,T76536,2025-06-26,payment to flipkart,flipkart,-376,23,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C192,T38005,2025-06-27,payment to flipkart,flipkart,-587,167089,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C124,T24583,2025-06-28,payment to flipkart,flipkart,-776,56146,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C231,T45642,2025-06-29,payment to flipkart,flipkart,-1011,32,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C279,T54916,2025-01-01,gym membership subscription,gym membership,-1200,16629,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C472,T93142,2025-01-02,gym membership subscription,gym membership,-1200,40790,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C26,T4967,2025-01-03,gym membership subscription,gym membership,-1200,3871,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C375,T74030,2025-01-04,gym membership subscription,gym membership,-1200,1288,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C249,T48988,2025-01-05,gym membership subscription,gym membership,-1200,72591,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C360,T71012,2025-01-06,gym membership subscription,gym membership,-1200,13998,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C131,T25817,2025-01-07,gym membership subscription,gym membership,-1200,98416,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C306,T60233,2025-01-08,gym membership subscription,gym membership,-1200,105439,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C156,T30771,2025-01-09,gym membership subscription,gym membership,-1200,167,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C389,T76747,2025-01-10,gym membership subscription,gym membership,-1200,35512,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C210,T41363,2025-01-11,gym membership subscription,gym membership,-1200,458,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C255,T50185,2025-01-12,gym membership subscription,gym membership,-1200,97137,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C412,T81309,2025-01-13,gym membership subscription,gym membership,-1200,480,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C477,T94136,2025-01-14,gym membership subscription,gym membership,-1200,68107,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C229,T45078,2025-01-15,gym membership subscription,gym membership,-1200,248,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C397,T78369,2025-01-16,gym membership subscription,gym membership,-1200,592,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C486,T95836,2025-01-17,gym membership subscription,gym membership,-1200,176,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C120,T23600,2025-01-18,gym membership subscription,gym membership,-1200,31610,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C148,T29185,2025-01-19,gym membership subscription,gym membership,-1200,21967,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C278,T54747,2025-01-20,gym membership subscription,gym membership,-1200,71132,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C176,T34738,2025-01-21,gym membership subscription,gym membership,-1200,274,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C494,T97369,2025-01-22,gym membership subscription,gym membership,-1200,76,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C163,T32172,2025-01-23,gym membership subscription,gym membership,-1200,31384,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C204,T40188,2025-01-24,gym membership subscription,gym membership,-1200,632,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C149,T29369,2025-01-25,gym membership subscription,gym membership,-1200,16833,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C172,T33949,2025-01-26,gym membership subscription,gym membership,-1200,32863,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C444,T87669,2025-01-27,gym membership subscription,gym membership,-1200,66367,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C388,T76566,2025-01-28,gym membership subscription,gym membership,-1200,23018,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C419,T82745,2025-02-01,gym membership subscription,gym membership,-1200,991,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C472,T93181,2025-02-02,gym membership subscription,gym membership,-1200,48606,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C115,T22673,2025-02-03,gym membership subscription,gym membership,-1200,37,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C375,T74066,2025-02-04,gym membership subscription,gym membership,-1200,36285,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C249,T49034,2025-02-05,gym membership subscription,gym membership,-1200,88866,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C136,T26833,2025-02-06,gym membership subscription,gym membership,-1200,86748,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C286,T56339,2025-02-07,gym membership subscription,gym membership,-1200,60291,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C306,T60264,2025-02-08,gym membership subscription,gym membership,-1200,76879,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C234,T46080,2025-02-09,gym membership subscription,gym membership,-1200,43275,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C500,T98546,2025-02-10,gym membership subscription,gym membership,-1200,24976,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C43,T8400,2025-02-11,gym membership subscription,gym membership,-1200,60955,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C291,T57320,2025-02-12,gym membership subscription,gym membership,-1200,79466,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C230,T45294,2025-02-13,gym membership subscription,gym membership,-1200,61055,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C361,T71268,2025-02-14,gym membership subscription,gym membership,-1200,66940,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C351,T69260,2025-02-15,gym membership subscription,gym membership,-1200,75690,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C269,T53015,2025-02-16,gym membership subscription,gym membership,-1200,34372,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C252,T49616,2025-02-17,gym membership subscription,gym membership,-1200,104298,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C200,T39455,2025-02-18,gym membership subscription,gym membership,-1200,26350,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C446,T88105,2025-02-19,gym membership subscription,gym membership,-1200,191,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C8,T1436,2025-02-20,gym membership subscription,gym membership,-1200,443,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C376,T74282,2025-02-21,gym membership subscription,gym membership,-1200,65029,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C494,T97403,2025-02-22,gym membership subscription,gym membership,-1200,5250,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C101,T19906,2025-02-23,gym membership subscription,gym membership,-1200,63654,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C35,T6808,2025-02-24,gym membership subscription,gym membership,-1200,21351,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C218,T42938,2025-02-25,gym membership subscription,gym membership,-1200,23062,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C268,T52838,2025-02-26,gym membership subscription,gym membership,-1200,33032,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C444,T87700,2025-02-27,gym membership subscription,gym membership,-1200,120982,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C388,T76603,2025-02-28,gym membership subscription,gym membership,-1200,68874,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C418,T82571,2025-03-01,gym membership subscription,gym membership,-1200,41878,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C472,T93215,2025-03-02,gym membership subscription,gym membership,-1200,142465,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C26,T5035,2025-03-03,gym membership subscription,gym membership,-1200,101,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C284,T55963,2025-03-04,gym membership subscription,gym membership,-1200,42271,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C240,T47325,2025-03-05,gym membership subscription,gym membership,-1200,112555,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C153,T30239,2025-03-06,gym membership subscription,gym membership,-1200,165602,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C286,T56374,2025-03-07,gym membership subscription,gym membership,-1200,62296,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C306,T60300,2025-03-08,gym membership subscription,gym membership,-1200,102591,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C156,T30840,2025-03-09,gym membership subscription,gym membership,-1200,53,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C500,T98581,2025-03-10,gym membership subscription,gym membership,-1200,106,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C45,T8814,2025-03-11,gym membership subscription,gym membership,-1200,72599,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C497,T98008,2025-03-12,gym membership subscription,gym membership,-1200,377,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C30,T5848,2025-03-13,gym membership subscription,gym membership,-1200,74548,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C477,T94193,2025-03-14,gym membership subscription,gym membership,-1200,62967,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C256,T50443,2025-03-15,gym membership subscription,gym membership,-1200,16825,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C246,T48504,2025-03-16,gym membership subscription,gym membership,-1200,71388,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C192,T37897,2025-03-17,gym membership subscription,gym membership,-1200,142935,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C445,T87935,2025-03-18,gym membership subscription,gym membership,-1200,11,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C274,T54011,2025-03-19,gym membership subscription,gym membership,-1200,66,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C8,T1469,2025-03-20,gym membership subscription,gym membership,-1200,19708,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C430,T84940,2025-03-21,gym membership subscription,gym membership,-1200,74659,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C314,T61879,2025-03-22,gym membership subscription,gym membership,-1200,22,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C163,T32243,2025-03-23,gym membership subscription,gym membership,-1200,61001,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C177,T35010,2025-03-24,gym membership subscription,gym membership,-1200,65,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C7,T1272,2025-03-25,gym membership subscription,gym membership,-1200,43263,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C387,T76432,2025-03-26,gym membership subscription,gym membership,-1200,19300,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C324,T63887,2025-03-27,gym membership subscription,gym membership,-1200,90154,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C388,T76636,2025-03-28,gym membership subscription,gym membership,-1200,83949,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C143,T28290,2025-04-01,gym membership subscription,gym membership,-1200,25034,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C472,T93248,2025-04-02,gym membership subscription,gym membership,-1200,139423,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C26,T5075,2025-04-03,gym membership subscription,gym membership,-1200,43242,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C168,T33247,2025-04-04,gym membership subscription,gym membership,-1200,4535,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C331,T65302,2025-04-05,gym membership subscription,gym membership,-1200,42064,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C482,T95155,2025-04-06,gym membership subscription,gym membership,-1200,102353,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C127,T25099,2025-04-07,gym membership subscription,gym membership,-1200,203,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C55,T10839,2025-04-08,gym membership subscription,gym membership,-1200,72858,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C156,T30875,2025-04-09,gym membership subscription,gym membership,-1200,53,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C145,T28688,2025-04-10,gym membership subscription,gym membership,-1200,108806,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C417,T82404,2025-04-11,gym membership subscription,gym membership,-1200,13084,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
